search_id,event_type,search_text,search_text_norm,search_url,datetime_local,date,year,quarter,semester,month,month_name,year_month,week_of_year,day,hour,minute,weekday_num,weekday,weekday_short,is_weekend,part_of_week,time_band_5,time_band_display,search_length,n_words,has_number,is_question_like,language_guess,format_auto,search_count_term,is_repeat_search,search_rank_in_term,is_first_time_search,searches_that_day,searches_that_day_band,premium_start_date,premium_period,premium_period_display,topic_final
74,youtube_search,serena williams borracha,serena williams borracha,https://www.youtube.com/results?search_query=serena+williams+borracha,2014-07-04 20:59:56,2014-07-04,2014,Q3,S2,7,julio,2014-07,27,4,20,59,4,viernes,vie,False,entre semana,noche,Noche,24,3,False,False,unknown,other,3,True,2,False,7,7,2024-06-24,pre_premium,Antes de Premium,deportes
75,youtube_search,el peke,el peke,https://www.youtube.com/results?search_query=el+peke,2014-07-04 21:00:37,2014-07-04,2014,Q3,S2,7,julio,2014-07,27,4,21,0,4,viernes,vie,False,entre semana,noche,Noche,7,2,False,False,unknown,other,1,False,1,True,7,7,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
76,youtube_search,escaoate cinmigo,escaoate cinmigo,https://www.youtube.com/results?search_query=escaoate+cinmigo,2014-07-04 21:07:32,2014-07-04,2014,Q3,S2,7,julio,2014-07,27,4,21,7,4,viernes,vie,False,entre semana,noche,Noche,16,2,False,False,unknown,other,1,False,1,True,7,7,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
77,youtube_search,yo solo quiero darte uj beso,yo solo quiero darte uj beso,https://www.youtube.com/results?search_query=yo+solo+quiero+darte+uj+beso,2014-07-04 21:08:09,2014-07-04,2014,Q3,S2,7,julio,2014-07,27,4,21,8,4,viernes,vie,False,entre semana,noche,Noche,28,6,False,False,unknown,other,4,True,2,False,7,7,2024-06-24,pre_premium,Antes de Premium,musica
78,youtube_search,chulo sin h,chulo sin h,https://www.youtube.com/results?search_query=chulo+sin+h,2014-07-04 21:08:39,2014-07-04,2014,Q3,S2,7,julio,2014-07,27,4,21,8,4,viernes,vie,False,entre semana,noche,Noche,11,3,False,False,unknown,other,1,False,1,True,7,7,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
79,youtube_search,monologo diego reinhold mundial,monologo diego reinhold mundial,https://www.youtube.com/results?search_query=monologo+diego+reinhold+mundial,2014-07-04 23:08:02,2014-07-04,2014,Q3,S2,7,julio,2014-07,27,4,23,8,4,viernes,vie,False,entre semana,noche,Noche,31,4,False,False,unknown,other,1,False,1,True,7,7,2024-06-24,pre_premium,Antes de Premium,medios / radio / streaming
80,youtube_search,atajadas de neuer vs francia,atajadas de neuer vs francia,https://www.youtube.com/results?search_query=atajadas+de+neuer+vs+francia,2014-07-05 19:10:40,2014-07-05,2014,Q3,S2,7,julio,2014-07,27,5,19,10,5,sábado,sáb,True,fin de semana,tarde,Tarde,28,5,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,compras / producto
81,youtube_search,yo solo quiero darte uj beso,yo solo quiero darte uj beso,https://www.youtube.com/results?search_query=yo+solo+quiero+darte+uj+beso,2014-07-06 17:56:15,2014-07-06,2014,Q3,S2,7,julio,2014-07,27,6,17,56,6,domingo,dom,True,fin de semana,tarde,Tarde,28,6,False,False,unknown,other,4,True,3,False,5,1,2024-06-24,pre_premium,Antes de Premium,musica
82,youtube_search,rodillazo de zuñiga a neymar,rodillazo de zuniga a neymar,https://www.youtube.com/results?search_query=rodillazo+de+zu%C3%B1iga+a+neymar,2014-07-06 20:33:56,2014-07-06,2014,Q3,S2,7,julio,2014-07,27,6,20,33,6,domingo,dom,True,fin de semana,noche,Noche,28,5,False,False,unknown,other,1,False,1,True,5,4,2024-06-24,pre_premium,Antes de Premium,deportes
83,youtube_search,hall of fame,hall of fame,https://www.youtube.com/results?search_query=hall+of+fame,2014-07-06 21:04:14,2014-07-06,2014,Q3,S2,7,julio,2014-07,27,6,21,4,6,domingo,dom,True,fin de semana,noche,Noche,12,3,False,False,unknown,other,3,True,3,False,5,4,2024-06-24,pre_premium,Antes de Premium,musica
84,youtube_search,a sky full of stars coldplay,a sky full of stars coldplay,https://www.youtube.com/results?search_query=a+sky+full+of+stars+coldplay,2014-07-06 21:30:31,2014-07-06,2014,Q3,S2,7,julio,2014-07,27,6,21,30,6,domingo,dom,True,fin de semana,noche,Noche,28,6,False,False,unknown,other,1,False,1,True,5,4,2024-06-24,pre_premium,Antes de Premium,musica
85,youtube_search,happy pharrell williams,happy pharrell williams,https://www.youtube.com/results?search_query=happy+pharrell+williams,2014-07-06 21:36:58,2014-07-06,2014,Q3,S2,7,julio,2014-07,27,6,21,36,6,domingo,dom,True,fin de semana,noche,Noche,23,3,False,False,unknown,other,3,True,2,False,5,4,2024-06-24,pre_premium,Antes de Premium,tecnología
86,youtube_search,yo solo quiero darte uj beso,yo solo quiero darte uj beso,https://www.youtube.com/results?search_query=yo+solo+quiero+darte+uj+beso,2014-07-07 18:40:12,2014-07-07,2014,Q3,S2,7,julio,2014-07,28,7,18,40,0,lunes,lun,False,entre semana,tarde,Tarde,28,6,False,False,unknown,other,4,True,4,False,2,2,2024-06-24,pre_premium,Antes de Premium,musica
87,youtube_search,keane everybody's changing,keane everybody s changing,https://www.youtube.com/results?search_query=keane+everybody%27s+changing,2014-07-07 18:49:23,2014-07-07,2014,Q3,S2,7,julio,2014-07,28,7,18,49,0,lunes,lun,False,entre semana,tarde,Tarde,26,3,False,False,unknown,other,3,True,3,False,2,2,2024-06-24,pre_premium,Antes de Premium,musica
88,youtube_search,yo escucho al axel los batichurros,yo escucho al axel los batichurros,https://www.youtube.com/results?search_query=yo+escucho+al+axel+los+batichurros,2014-07-08 23:21:42,2014-07-08,2014,Q3,S2,7,julio,2014-07,28,8,23,21,1,martes,mar,False,entre semana,noche,Noche,34,6,False,False,unknown,other,3,True,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,musica
89,youtube_search,serena williams borracha wimbledon,serena williams borracha wimbledon,https://www.youtube.com/results?search_query=serena+williams+borracha+wimbledon,2014-07-14 09:10:54,2014-07-14,2014,Q3,S2,7,julio,2014-07,29,14,9,10,0,lunes,lun,False,entre semana,mañana,Mañana,34,4,False,False,unknown,other,1,False,1,True,7,7,2024-06-24,pre_premium,Antes de Premium,deportes
90,youtube_search,serena williams abandona wimbledon 2014,serena williams abandona wimbledon 2014,https://www.youtube.com/results?search_query=serena+williams+abandona+wimbledon+2014,2014-07-14 09:14:06,2014-07-14,2014,Q3,S2,7,julio,2014-07,29,14,9,14,0,lunes,lun,False,entre semana,mañana,Mañana,39,5,True,False,unknown,other,1,False,1,True,7,7,2024-06-24,pre_premium,Antes de Premium,deportes
91,youtube_search,serena williams borracha,serena williams borracha,https://www.youtube.com/results?search_query=serena+williams+borracha,2014-07-14 09:14:49,2014-07-14,2014,Q3,S2,7,julio,2014-07,29,14,9,14,0,lunes,lun,False,entre semana,mañana,Mañana,24,3,False,False,unknown,other,3,True,3,False,7,7,2024-06-24,pre_premium,Antes de Premium,deportes
92,youtube_search,serena williams borracha abandona,serena williams borracha abandona,https://www.youtube.com/results?search_query=serena+williams+borracha+abandona,2014-07-14 09:15:12,2014-07-14,2014,Q3,S2,7,julio,2014-07,29,14,9,15,0,lunes,lun,False,entre semana,mañana,Mañana,33,4,False,False,unknown,other,1,False,1,True,7,7,2024-06-24,pre_premium,Antes de Premium,deportes
93,youtube_search,serena williams borracha abandona w ledon 2014,serena williams borracha abandona w ledon 2014,https://www.youtube.com/results?search_query=serena+williams+borracha+abandona+w+ledon+2014,2014-07-14 09:15:23,2014-07-14,2014,Q3,S2,7,julio,2014-07,29,14,9,15,0,lunes,lun,False,entre semana,mañana,Mañana,46,7,True,False,unknown,other,1,False,1,True,7,7,2024-06-24,pre_premium,Antes de Premium,deportes
94,youtube_search,serena williams abandona dobles,serena williams abandona dobles,https://www.youtube.com/results?search_query=serena+williams+abandona+dobles,2014-07-14 09:16:23,2014-07-14,2014,Q3,S2,7,julio,2014-07,29,14,9,16,0,lunes,lun,False,entre semana,mañana,Mañana,31,4,False,False,unknown,other,1,False,1,True,7,7,2024-06-24,pre_premium,Antes de Premium,deportes
95,youtube_search,penal italia 90 final,penal italia 90 final,https://www.youtube.com/results?search_query=penal+italia+90+final,2014-07-14 09:29:25,2014-07-14,2014,Q3,S2,7,julio,2014-07,29,14,9,29,0,lunes,lun,False,entre semana,mañana,Mañana,21,4,True,False,unknown,other,1,False,1,True,7,7,2024-06-24,pre_premium,Antes de Premium,viajes / turismo
96,youtube_search,mussis argentina holanda,mussis argentina holanda,https://www.youtube.com/results?search_query=mussis+argentina+holanda,2014-07-17 13:25:32,2014-07-17,2014,Q3,S2,7,julio,2014-07,29,17,13,25,3,jueves,jue,False,entre semana,mediodía,Mediodía,24,3,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,deportes
97,youtube_search,camara oculta pedro alfonso,camara oculta pedro alfonso,https://www.youtube.com/results?search_query=camara+oculta+pedro+alfonso,2014-07-19 17:02:42,2014-07-19,2014,Q3,S2,7,julio,2014-07,29,19,17,2,5,sábado,sáb,True,fin de semana,tarde,Tarde,27,4,False,False,unknown,other,2,True,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,medios / radio / streaming
98,youtube_search,camara oculta pedro alfonso,camara oculta pedro alfonso,https://www.youtube.com/results?search_query=camara+oculta+pedro+alfonso,2014-07-20 01:17:31,2014-07-20,2014,Q3,S2,7,julio,2014-07,29,20,1,17,6,domingo,dom,True,fin de semana,madrugada,Madrugada,27,4,False,False,unknown,other,2,True,2,False,1,1,2024-06-24,pre_premium,Antes de Premium,medios / radio / streaming
99,youtube_search,yo escucho al axel los batichurros,yo escucho al axel los batichurros,https://www.youtube.com/results?search_query=yo+escucho+al+axel+los+batichurros,2014-07-29 21:21:55,2014-07-29,2014,Q3,S2,7,julio,2014-07,31,29,21,21,1,martes,mar,False,entre semana,noche,Noche,34,6,False,False,unknown,other,3,True,2,False,1,1,2024-06-24,pre_premium,Antes de Premium,musica
100,youtube_search,black ops 2 zombies nuketown,black ops 2 zombies nuketown,https://www.youtube.com/results?search_query=black+ops+2+zombies+nuketown,2014-07-31 23:28:45,2014-07-31,2014,Q3,S2,7,julio,2014-07,31,31,23,28,3,jueves,jue,False,entre semana,noche,Noche,28,5,True,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,gaming
101,youtube_search,w2s,w2s,https://www.youtube.com/results?search_query=w2s,2014-08-01 04:06:04,2014-08-01,2014,Q3,S2,8,agosto,2014-08,31,1,4,6,4,viernes,vie,False,entre semana,madrugada,Madrugada,3,1,True,False,unknown,other,7,True,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
102,youtube_search,mario,mario,https://www.youtube.com/results?search_query=mario,2014-08-01 04:24:54,2014-08-01,2014,Q3,S2,8,agosto,2014-08,31,1,4,24,4,viernes,vie,False,entre semana,madrugada,Madrugada,5,1,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
103,youtube_search,beatson fifa,beatson fifa,https://www.youtube.com/results?search_query=beatson+fifa,2014-08-03 23:35:13,2014-08-03,2014,Q3,S2,8,agosto,2014-08,31,3,23,35,6,domingo,dom,True,fin de semana,noche,Noche,12,2,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,deportes
104,youtube_search,bateson fifa,bateson fifa,https://www.youtube.com/results?search_query=bateson+fifa,2014-08-03 23:36:01,2014-08-03,2014,Q3,S2,8,agosto,2014-08,31,3,23,36,6,domingo,dom,True,fin de semana,noche,Noche,12,2,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,deportes
105,youtube_search,beatson,beatson,https://www.youtube.com/results?search_query=beatson,2014-08-03 23:39:32,2014-08-03,2014,Q3,S2,8,agosto,2014-08,31,3,23,39,6,domingo,dom,True,fin de semana,noche,Noche,7,1,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
106,youtube_search,origins black ops 2 willyrex,origins black ops 2 willyrex,https://www.youtube.com/results?search_query=origins+black+ops+2+willyrex,2014-08-04 01:41:51,2014-08-04,2014,Q3,S2,8,agosto,2014-08,32,4,1,41,0,lunes,lun,False,entre semana,madrugada,Madrugada,28,5,True,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,gaming
107,youtube_search,gopes san lorenzo nacional,gopes san lorenzo nacional,https://www.youtube.com/results?search_query=gopes+san+lorenzo+nacional,2014-08-07 09:24:14,2014-08-07,2014,Q3,S2,8,agosto,2014-08,32,7,9,24,3,jueves,jue,False,entre semana,mañana,Mañana,26,4,False,False,unknown,other,2,True,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,deportes
108,youtube_search,yo escucho al axel los batichurros,yo escucho al axel los batichurros,https://www.youtube.com/results?search_query=yo+escucho+al+axel+los+batichurros,2014-08-08 20:00:36,2014-08-08,2014,Q3,S2,8,agosto,2014-08,32,8,20,0,4,viernes,vie,False,entre semana,noche,Noche,34,6,False,False,unknown,other,3,True,3,False,1,1,2024-06-24,pre_premium,Antes de Premium,musica
109,youtube_search,una propuesta indecente,una propuesta indecente,https://www.youtube.com/results?search_query=una+propuesta+indecente,2014-08-11 13:56:44,2014-08-11,2014,Q3,S2,8,agosto,2014-08,33,11,13,56,0,lunes,lun,False,entre semana,mediodía,Mediodía,23,3,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
110,youtube_search,w2s,w2s,https://www.youtube.com/results?search_query=w2s,2014-08-12 18:03:39,2014-08-12,2014,Q3,S2,8,agosto,2014-08,33,12,18,3,1,martes,mar,False,entre semana,tarde,Tarde,3,1,True,False,unknown,other,7,True,2,False,1,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
111,youtube_search,gopes san lorenzo nacional,gopes san lorenzo nacional,https://www.youtube.com/results?search_query=gopes+san+lorenzo+nacional,2014-08-14 08:12:19,2014-08-14,2014,Q3,S2,8,agosto,2014-08,33,14,8,12,3,jueves,jue,False,entre semana,mañana,Mañana,26,4,False,False,unknown,other,2,True,2,False,3,3,2024-06-24,pre_premium,Antes de Premium,deportes
112,youtube_search,goles san lorenzo nacional,goles san lorenzo nacional,https://www.youtube.com/results?search_query=goles+san+lorenzo+nacional,2014-08-14 08:12:43,2014-08-14,2014,Q3,S2,8,agosto,2014-08,33,14,8,12,3,jueves,jue,False,entre semana,mañana,Mañana,26,4,False,False,unknown,other,2,True,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,deportes
113,youtube_search,goles san lorenzo nacional,goles san lorenzo nacional,https://www.youtube.com/results?search_query=goles+san+lorenzo+nacional,2014-08-14 09:30:31,2014-08-14,2014,Q3,S2,8,agosto,2014-08,33,14,9,30,3,jueves,jue,False,entre semana,mañana,Mañana,26,4,False,False,unknown,other,2,True,2,False,3,3,2024-06-24,pre_premium,Antes de Premium,deportes
114,youtube_search,w2s,w2s,https://www.youtube.com/results?search_query=w2s,2014-08-15 19:35:59,2014-08-15,2014,Q3,S2,8,agosto,2014-08,33,15,19,35,4,viernes,vie,False,entre semana,tarde,Tarde,3,1,True,False,unknown,other,7,True,3,False,2,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
115,youtube_search,djmariio,djmariio,https://www.youtube.com/results?search_query=djmariio,2014-08-15 23:58:48,2014-08-15,2014,Q3,S2,8,agosto,2014-08,33,15,23,58,4,viernes,vie,False,entre semana,noche,Noche,8,1,False,False,unknown,other,5,True,1,True,2,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento
116,youtube_search,gopes real madrid vs atletico madrid super copa,gopes real madrid vs atletico madrid super copa,https://www.youtube.com/results?search_query=gopes+real+madrid+vs+atletico+madrid+super+copa,2014-08-19 21:07:40,2014-08-19,2014,Q3,S2,8,agosto,2014-08,34,19,21,7,1,martes,mar,False,entre semana,noche,Noche,47,8,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,compras / producto
117,youtube_search,nicki minaj anaconda video oficial,nicki minaj anaconda video oficial,https://www.youtube.com/results?search_query=nicki+minaj+anaconda+video+oficial,2014-08-20 17:06:24,2014-08-20,2014,Q3,S2,8,agosto,2014-08,34,20,17,6,2,miércoles,mié,False,entre semana,tarde,Tarde,34,5,False,False,unknown,other,4,True,1,True,4,1,2024-06-24,pre_premium,Antes de Premium,musica
118,youtube_search,periodista asesindo en siria,periodista asesindo en siria,https://www.youtube.com/results?search_query=periodista+asesindo+en+siria,2014-08-20 23:27:29,2014-08-20,2014,Q3,S2,8,agosto,2014-08,34,20,23,27,2,miércoles,mié,False,entre semana,noche,Noche,28,4,False,False,unknown,other,1,False,1,True,4,3,2024-06-24,pre_premium,Antes de Premium,noticias / política / economía
119,youtube_search,periodista asesinado en siria,periodista asesinado en siria,https://www.youtube.com/results?search_query=periodista+asesinado+en+siria,2014-08-20 23:27:31,2014-08-20,2014,Q3,S2,8,agosto,2014-08,34,20,23,27,2,miércoles,mié,False,entre semana,noche,Noche,29,4,False,False,unknown,other,1,False,1,True,4,3,2024-06-24,pre_premium,Antes de Premium,noticias / política / economía
120,youtube_search,periodista decapitado,periodista decapitado,https://www.youtube.com/results?search_query=periodista+decapitado,2014-08-20 23:31:52,2014-08-20,2014,Q3,S2,8,agosto,2014-08,34,20,23,31,2,miércoles,mié,False,entre semana,noche,Noche,21,2,False,False,unknown,other,1,False,1,True,4,3,2024-06-24,pre_premium,Antes de Premium,noticias / política / economía
121,youtube_search,nicki minaj anaconda video oficial,nicki minaj anaconda video oficial,https://www.youtube.com/results?search_query=nicki+minaj+anaconda+video+oficial,2014-08-21 17:40:04,2014-08-21,2014,Q3,S2,8,agosto,2014-08,34,21,17,40,3,jueves,jue,False,entre semana,tarde,Tarde,34,5,False,False,unknown,other,4,True,2,False,1,1,2024-06-24,pre_premium,Antes de Premium,musica
122,youtube_search,nicki minaj anaconda video oficial,nicki minaj anaconda video oficial,https://www.youtube.com/results?search_query=nicki+minaj+anaconda+video+oficial,2014-08-22 08:13:40,2014-08-22,2014,Q3,S2,8,agosto,2014-08,34,22,8,13,4,viernes,vie,False,entre semana,mañana,Mañana,34,5,False,False,unknown,other,4,True,3,False,2,2,2024-06-24,pre_premium,Antes de Premium,musica
123,youtube_search,nicki minaj anaconda video oficial,nicki minaj anaconda video oficial,https://www.youtube.com/results?search_query=nicki+minaj+anaconda+video+oficial,2014-08-22 09:26:16,2014-08-22,2014,Q3,S2,8,agosto,2014-08,34,22,9,26,4,viernes,vie,False,entre semana,mañana,Mañana,34,5,False,False,unknown,other,4,True,4,False,2,2,2024-06-24,pre_premium,Antes de Premium,musica
124,youtube_search,los caballeros del zodiaco capitulo 1,los caballeros del zodiaco capitulo 1,https://www.youtube.com/results?search_query=los+caballeros+del+zodiaco+capitulo+1,2014-08-26 22:00:23,2014-08-26,2014,Q3,S2,8,agosto,2014-08,35,26,22,0,1,martes,mar,False,entre semana,noche,Noche,37,6,True,False,unknown,series / tv,3,True,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
